game,year,review_text,rating,date,likes,topics
clash_of_clans,2026,"Super fun Game! Play it for years now and it never gets boring. But you could reduce the wall upgrade costs especially at higher townhalls. And a nice feature you could add is that you can leave messages or emotes when the battle is over (like in clash Royal). I very like it that there are so many events, gold pass and star bonus because this keeps the game fun to play. And also that you guys care about the community of the game so much.(example: Elephant Rider)",5,2026-08-25 05:49:19,29,"['CONTENT & UPDATES', 'GAMEPLAY', 'SOCIAL']"
clash_of_clans,2026,Coc crashed 1 every 4th or 5th attack and it is in the middle of the attack. What happened to COC?. The app is crashing?. I have a gaming phone called Tecno pova 5 pro with 8+8gb ram. How is that even possible?. My phone or the COC itself is the problem?.,2,2026-09-06 16:03:57,28,['GAMEPLAY']
clash_of_clans,2026,"Used to have a 5 star review here. But random disconnecting issues are so frustrating. when you lose connection during a battle, even if it's just because your device is switching networks, which mind does even when I have ""good signal"" i cannot reconnect to my attack even though the game knows it's ""still going"" because I can't start another. when this hop ends during Clan war or a ranked attack, it's really frustrating and there's not anything you can do about it. please fix!",1,2026-05-22 08:57:27,28,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'SOCIAL', 'TECHNICAL']"
clash_of_clans,2026,"An amazing strategy game. Being at Town Hall 11 right now, it's very fun. Barb King and Minion Prince are tanky Heroes and good w/ Puppets equipment. Good pair for Town Hall 9 and 10. EDIT: Restarted the game for the new update. I can't do everything in it yet, but the Spring Trap rework is a lot better, and my current Town Hall 11 base is somewhat maxed. Summer Jam looks great this year! Stop hating the Puppets, summoning armies are OP if you know how to do them.",5,2026-07-11 10:03:05,27,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
clash_of_clans,2026,"COC is still the best game by Supercell. It is so engaging even after so many years. Removing training time and healing for heroes, easier and more variety of attacks, reducing building costs and durations, everything has been great for the home base. The p2w equipment for heroes are good, but they're not compulsory. I hope they make the builder base a bit faster, too.",5,2026-05-14 12:49:48,27,['MONETIZATION']
clash_of_clans,2026,"The game is fun and challenging: graphics, environment, warriors, and heroes are excellent. The game needs a strategy to destroy enemy bases. The training times have been removed, which is why attacking is more frequent now, but reducing upgrade times would reduce the time of waiting, and cheaper upgrade costs, especially spending with gems, could enhance the experience of every player. I hope this game will have an invitational challenge where you can search and invite any player in the game.",4,2026-08-13 11:15:15,26,"['GAMEPLAY', 'VISUAL & AUDIO']"
clash_of_clans,2026,perfect game. on town hall 12 and so far I have no complaints. I do have a recommendation though. I wish there was a queue for upgrading stuff. it would start a new upgrade from the top of your requested list to the bottom. it wouldn't use resources until the upgrade actually starts so that way if you change your mind and want to switch you can. great game!,5,2026-06-05 13:08:16,26,"['CONTENT & UPDATES', 'GAMEPLAY']"
clash_of_clans,2026,"The game was good. First, when most new players are playing it at the first time, they will thought, it's just about attacking, building, and making clans. No, it's not about all that, because Clash of Clans offers a fun gameplay, here you can strategize, make planning. This game will further enhance your ability to strategize things before you attack, because this game is all about planning and knowing how to execute the plan. Overall, good game, good graphics, and not laggy. 5 stars.",5,2026-04-17 14:46:13,26,"['GAMEPLAY', 'VISUAL & AUDIO']"
clash_of_clans,2026,"Don't be deceived, it's a mobile game. It used to be one of my favorites, but it has steadily gotten worse over the years. edit: don't bother",1,2026-09-09 09:44:36,26,['GAMEPLAY']
clash_of_clans,2026,"I loved this game. but the supercell team is ruining it. squeezing the golden goose. instead of making it more fun, they make you HAVE to play to keep up, or spend money. money used to buy short temporary advantages. but now 1 purchase after an update gives a 1 year advantage. unfair. there are entire op temp defenses always, that free players can't upgrade. lists of more issues. op spam. i will edit this if fixed. otherwise I'll be quitting soon. after 12 years playing daily. its real bad.",1,2026-05-06 17:57:45,26,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_of_clans,2026,"IT'S THE BEST GAME. I love it so much, the updates, the animation, the attacks and the small details in scenery. gosh I feel like the only thing I don't like is the waiting to upgrade but I don't mind it that much in fact don't change it heh. and then I very much love the developers and the production team and others. I'm also wondering what is going on inside the builder hut, real ones know. Lastly, this game is just... so big and has so many functions, I love it and words cannot express it.",5,2026-05-26 17:01:20,25,['VISUAL & AUDIO']
clash_of_clans,2026,Wow. builder base now is 50% off lmao. My builder base was maxed last year. Haven't touched it. but yeah let's offer half off all upgrades when most cannot upgrade anything. Many don't even like the builder base. I liked it before it was changed. money money Money fiends. I've had clash of clans for a little over 10 years. I still have the 5th anniversary cake and 6th and so on in my village. New update sucks. Makes no sense. I will not be playing as much now unfortunately.You suck Supercell.,1,2026-05-17 21:39:31,24,"['CONTENT & UPDATES', 'MONETIZATION']"
clash_of_clans,2026,"it's a very addicting, fun and engaging game that I love to play. I do not mind the upgrade wait times. it gives me something to look forward to. the only issue im having and the reason for the 4 stars is that the game keeps crashing every now and then. I'd get to the loading screen and then the moment I see my village, boom it closes me out. it infuriates me so much. I've cleared the cache, data and even uninstalled and reinstalled this game so many times. I don't wanna give up on this game.",4,2026-05-19 04:35:07,23,['TECHNICAL']
clash_of_clans,2026,"⭐⭐⭐⭐⭐ Clash of Clans is one of the best mobile games ever made. Even after taking a long break, I came back and instantly got hooked again. The progression is rewarding, the strategy is fun, and there is always something new to achieve. Supercell continues to add great updates, events, heroes, and features while keeping the game enjoyable for both new and veteran players. A true classic that never gets old. Highly recommended!",5,2026-06-08 00:33:58,23,['GAMEPLAY']
clash_of_clans,2026,"this game is great but it will be better if there's a button where i can search for players and fight them if we are same level, also please make sure that no one base lvl 10 fight lvl 9, also it be better if for example town 10 advanced not fighting town 10 that already reached town 10 and thanks.",5,2026-05-26 18:56:23,22,['GAMEPLAY']
clash_of_clans,2026,"have been playing Clash of Clans for more than 2 years and have spent a significant amount of money on the game. However, I frequently face a frustrating issue during attacks. Sometimes, in the middle of an attack, the game suddenly shows a ""Network Error"" message and forces me to reload. When I return, my attack is often ruined, resulting in lost trophies, loot, and war performance. My internet connection is stable, and this issue has happened multiple times. Please investigate and fix this bu",1,2026-06-25 14:31:36,22,"['GAMEPLAY', 'SOCIAL', 'TECHNICAL']"
